word	count	source_files
alpha2beta2gamma2	2	1
alpha2c	6	3
alpha2fucosyltransferase	2	1
alpha2lfucosyltransferase	1	1
alpha3	77	6
alpha3b	1	1
alpha3beta1	32	3
alpha3dmannoside	1	1
alpha3fucosyltransferase	2	1
alpha3galactosyltransferase	1	1
alpha3nacetylgalactosaminyltransferase	1	1
alpha4	75	3
alpha4beta1	50	3
alpha4beta4	5	3
alpha4beta7	5	3
alpha4fucosyltransferase	1	1
alpha4lfucosyltransferase	1	1
alpha4s	6	1
alpha5	50	3
alpha5beta1	35	3
alpha5beta5	1	1
alpha5beta5fibronectinsfrp2	4	3
alpha5phosphoribosyl1pyrophosphate	1	1
alpha6	51	3
alpha6beta1	15	3
alpha6beta4	31	3
alpha7	27	3
alpha7beta1	25	3
alpha8	7	3
alpha8beta1	5	3
alpha9	77	3
alpha9beta1	75	3
alphaa	4	1
alphaacetohydroxy	1	1
alphaacetohydroxyacid	1	1
alphaacetolactate	3	1
alphaacetylgalactosaminidase	1	1
alphaacetylgalactosaminyltransferase	1	1
alphaacetylglucosaminidase	1	1
alphaacetyltransferase	1	1
alphaacrosin	1	1
alphaactinin	20	3
alphaactinin2	1	1
alphaactininlike	1	1
alphaacylaminobetalactam	1	1
alphaadpribos1yl	1	1
alphaadrenergic	15	7
alphaadrenergicblocker	13	4
alphaadrenergicblockingagent	13	4
alphaadrenergicreceptor	11	4
alphaadrenoceptor	11	4
alphaagarase	4	3
alphaalanine	1	1
alphaalkyl	2	1
alphaamidated	1	1
alphaamidating	5	1
alphaamide	2	1
alphaamido	2	1
alphaamino	62	4
alphaamino3hydroxy5methyl4isoxazole	16	1
alphaamino3hydroxy5methyl4isoxazolepropionic	1	1
alphaaminoacid	6	3
alphaaminoacidester	1	1
alphaaminoacyltrna	5	3
alphaaminoadipate	35	3
alphaaminoadipatesemialdehyde	1	1
alphaaminoadipic	7	1
alphaaminoadipoyl	1	1
alphaaminoalphacarboxypropyltransferase	4	3
alphaaminobetacarboxymuconateepsilonsemialdehade	1	1
alphaaminobetacarboxymuconateepsilonsemialdehyde	1	1
alphaaminoepsiloncaprolactam	1	1
alphaaminogammahydroxybutyric	5	1
alphaaminogammamercaptobutanoic	3	1
alphaaminolevulinic	1	1
alphaaminomuconic	1	1
alphaaminosuccinamic	2	1
alphaaminosuccinimide	1	1
alphaaminotransferase	4	3
alphaamylase	14	3
alphaamylasemediated	2	1
alphaamylose	1	1
alphaamyrin	11	3
alphaandomega	10	7
alphaanomeric	2	1
alphaarabinofuranosidase	1	1
alphaarabinofuranosidic	1	1
alphaarabinosidase	1	1
alphaasparaginase	1	1
alphaaspartyl	1	1
alphabarbatene	4	2
alphabet	3130	9
alphabeta	850	7
alphabetabondcleaving	1	1
alphabetabrass	12	4
alphabetadioxygenase	1	1
alphabetaphosphorylase	4	1
alphabetasubunit	1	1
alphabetbased	6	3
alphabetic	219	10
alphabetical	516	8
alphabetically	88	8
alphabeticalorder	24	3
alphabeticcharacter	13	4
alphabeticscript	9	4
alphabeticwriting	9	4
alphabetisation	30	8
alphabetise	40	9
alphabetised	34	9
alphabetiser	24	5
alphabetization	30	8
alphabetize	42	10
alphabetized	42	10
alphabetizer	24	5
alphabets	760	3
alphabetsoup	10	7
alphabisabolene	5	3
alphabisaboleneforming	1	1
alphablocker	38	7
alphabrass	7	4
alphabronze	7	4
alphabutyrobetaine	1	1
alphac	7	1
alphacarbon	3	1
alphacarboxyl	14	1
alphacarboxylase	1	1
alphacarboxylesterase	1	1
alphacarotene	12	3
alphacasein	1	1
alphacatenin	4	3
alphacentauri	26	7
alphacetylglucosaminyltransferase	1	1
alphachaconine	1	1
alphachain	4	1
alphachamigrene	5	3
alphachlorprothixene	1	1
alphachymar	2	1
alphachymotrypsin	2	1
alphaclostridipain	1	1
alphacoiledhelix	1	1
alphacondensing	1	1
alphacopaene	28	3
alphacrucis	11	4
alphacryptoxanthin	3	2
alphacuprenene	5	3
alphacyano	1	1
alphacyclodextrin	2	1
alphacyclopiazonate	1	1
alphad	9	1
alphad1	2	1
alphad2acetamido2deoxyglucosidase	1	1
alphadaldose1phosphate	3	1
alphadaldosyl1	1	1
alphadaldosyl2	1	1
alphadaldosylbetadfructoside	1	1
alphadbeta2	5	3
alphadeaminase	1	1
alphadecarboxylase	5	1
alphadecay	13	7
alphadextrin	1	1
alphadfructofuranose	5	1
alphadfructofuranosebetadfructofuranose	1	1
alphadfructofuranosebetadfructofuranose1	2	1
alphadfucnac4	1	1
alphadgalactofuranose	5	1
alphadgalactopyranose	1	1
alphadgalactopyranosyl	29	1
alphadgalactopyranosyluronide	4	3
alphadgalactosaminidic	1	1
alphadgalactose	9	1
alphadgalactose1phosphate	3	1
alphadgalactosidase	1	1
alphadgalactosides	1	1
alphadgalactosidic	1	1
alphadgalactosiduronic	1	1
alphadgalactosyl	13	2
alphadgalactosylbetadgalactosyldiacylglycerol	1	1
alphadgalactosyldiphosphoundecaprenol	1	1
alphadgalactosyllipopolysaccharide	3	1
alphadgalactosyltransferase	5	1
alphadgalacturonan	3	1
alphadgalacturonate	2	1
alphadgalacturonic	1	1
alphadgalacturonide	2	1
alphadgalp2	2	1
alphadgalpa	4	1
alphadglcnac	7	1
alphadglcnac1diphosphoditrans	1	1
alphadglcnacdiphosphoditrans	15	1
alphadglcpnac1diphosphotrans	1	1
alphadglucan	29	3
alphadglucano	2	1
alphadglucanosyl	1	1
alphadglucanotrehalose	3	2
alphadglucans	13	1
alphadglucohydrolase	1	1
alphadglucopyranoside	18	1
alphadglucopyranosyl	10	2
alphadglucopyranosylalpha	4	1
alphadglucopyranosylalphadglucopyranoside	1	1
alphadglucosamine	8	1
alphadglucosamine1phosphate	1	1
alphadglucosaminyl	14	1
alphadglucose	52	1
alphadglucose1	1	1
alphadglucose1phosphate	13	1
alphadglucosidase	1	1
alphadglucoside	2	1
alphadglucosidic	33	1
alphadglucosiduronate	1	1
alphadglucosyl	30	1
alphadglucosyl1	2	1
alphadglucosyllipopolysaccharide	1	1
alphadglucosylmutase	1	1
alphadglucosylpoly	1	1
alphadglucosylprotein	1	1
alphadglucosyltransferase	23	3
alphadglucuronate	1	1
alphadglucuronoside	1	1
alphadhexose1phosphate	2	1
alphadialkyl	1	1
alphadioxygenase	4	3
alphadiphenylbenzyl	1	1
alphadman	72	1
alphadman3o	2	1
alphadman6p	1	1
alphadmannohydrolase	6	1
alphadmannopyranosidase	1	1
alphadmannose	17	2
alphadmannose1phosphate	2	1
alphadmannosidase	2	1
alphadmannoside	1	1
alphadmannosides	2	1
alphadmannosidic	1	1
alphadmannosyl	38	1
alphadmannosyl1	3	1
alphadmannosyl3phosphoglycerate	1	1
alphadmannosylglycoprotein	1	1
alphadmannosylheteroglycan	3	1
alphadmannosyloligosaccharide	2	1
alphadmannosylqueuosine34	1	1
alphadmannosyltransferase	5	1
alphadnacetylglucosaminyl2osulfoalphaliduronic	1	1
alphadnacetylneuraminyl	1	1
alphadribose	25	3
alphadribose1methylphosphonate5phosphate	1	1
alphadribosyltransferase	4	1
alphadusgalacturonic	1	1
alphadxylo	1	1
alphadxylose	16	4
alphadxylose1phosphate	1	1
alphadxyloside	16	6
alphadxylosidexylohydrolase	3	3
alphadxylosyl	8	1
alphadxylulofuranose	1	1
alphadystroglycan	3	1
alphae	3	1
alphaebeta7	9	3
alphaecdysone	1	1
alphaeudesmol	1	1
alphaeus	12	3
alphafactor	21	3
alphafactortransporting	1	1
alphafarnesene	7	3
alphafetoprotein	28	7
alphafilamin	1	1
alphafoetoprotein	12	4
alphafucosidase	1	1
alphagal	1	1
alphagalactosidase	13	3
alphagalactosyl	2	1
alphagalactosyltransferase	7	1
alphagalactotransferase	4	3
alphagalacturonosyltransferase	2	1
alphageminorum	14	4
alphaglobulin	10	7
alphaglucan	119	6
alphaglucanase	1	1
alphaglucanbranching	1	1
alphaglucans	8	1
alphaglucohydrolase	1	1
alphaglucopyranosidase	1	1
alphaglucosaminide	1	1
alphaglucose	1	1
alphaglucose1phosphate	2	1
alphaglucosidase	23	3
alphaglucoside	19	3
alphaglucosides	4	1
alphaglucosidic	1	1
alphaglucosiduronase	1	1
alphaglucosyl	1	1
alphaglucosyltransferase	25	3
alphaglucuronidase	4	3
alphaglucuronosyltransferase	4	3
alphaglutamyl	5	3
alphaglycerol	2	1
alphaglycerophosphatase	1	1
alphaglycerophosphate	4	1
alphaglycosidic	4	1
alphagprotein	1	1
alphagranule	4	1
alphagranules	1	1
alphaguanidinobutyraldehyde	1	1
alphahelical	5	1
alphahelices	4	1
alphahelix	3	2
alphahemolysin	1	1
alphahemolytic	8	3
alphaheterochromatin	5	3
alphahumulene	10	3
alphahydrastine	10	3
alphahydroxy	4	1
alphahydroxybenzeneacetate	1	1
alphahydroxybenzeneacetic	3	1
alphahydroxycholanate	1	1
alphahydroxygammacarboxymuconic	1	1
alphahydroxyglutarate	4	1
alphahydroxyglycine	1	1
alphahydroxylase	7	1
alphahydroxylating	1	1
alphahydroxylation	1	1
alphahydroxymethylalpha	1	1
alphahydroxymuconic	1	1
alphahydroxynitrile	1	1
alphahydroxypropionate	2	1
alphahydroxysteroid	4	1
alphaiib	3	1
alphaiibbeta3	46	3
alphaiminosuccinate	1	1
alphainterferon	10	7
alphaipm	2	1
alphairon	8	4
alphaisopropylmalate	3	1
alphaisopropylmalic	1	1
alphakdo	7	1
alphakdoase	1	1
alphakeratin	10	3
alphaketo	38	4
alphaketoacid	19	3
alphaketoacids	1	1
alphaketoadipate	3	1
alphaketoaldehyde	6	1
alphaketoalphamethylvalerate	1	1
alphaketoarginine	2	1
alphaketobetadeoxydglucarate	1	1
alphaketobetahydroxylacyl	1	1
alphaketobutyrate	7	1
alphaketobutyrateferredoxin	1	1
alphaketoester	5	3
alphaketogluconate	1	1
alphaketoglutarate	91	3
alphaketoglutaratedependent	7	3
alphaketoglutarateferredoxin	1	1
alphaketoglutaric	4	1
alphaketoglutaricglyoxylic	1	1
alphaketoisocaproate	1	1
alphaketoisocaproic	1	1
alphaketoisocaproicalphaketoalphamethylvaleric	1	1
alphaketoisovalerate	3	1
alphakg	2	1
alphakinase	4	3
alphal	3	1
alphal1	1	1
alphalactose	1	1
alphalaminin	1	1
alphalara4n	2	1
alphalarabinanase	1	1
alphalarabinofuranosidase	5	3
alphalarabinofuranoside	3	1
alphalarabinose	1	1
alphalarabinosidase	1	1
alphalarabinosides	1	1
alphalaraf	1	1
alphalatrotoxin	6	3
alphalbeta2	5	3
alphaldihydrostreptosylstreptidine	1	1
alphaleucine	1	1
alphalfucose	4	1
alphalfucosidase	4	3
alphalfucoside	2	1
alphalfucosyl	13	1
alphalfucosyl1	1	1
alphalfucosyltransferase	2	1
alphalgalactose1phosphate	1	1
alphalglutamatealphalglutamate	1	1
alphalglutamyl	1	1
alphalguluronate	5	3
alphalguluronic	1	1
alphalidoa	1	1
alphalidopyranose	2	1
alphaliduronidase	1	1
alphaliduronohydrolase	1	1
alphaliduronosidic	2	1
alphaligase	5	3
alphalimit	1	1
alphalinked	13	3
alphalinolenate	1	1
alphalinolenic	17	6
alphalinolenicacid	7	4
alphalinolenoylcoa	1	1
alphalipoprotein	12	4
alphalrha	2	1
alphalrhamnopyranose	2	1
alphalrhamnopyranosyl	4	3
alphalrhamnose	4	1
alphalrhamnosep	1	1
alphalrhamnoser2	1	1
alphalrhamnosidase	8	3
alphalrhamnoside	1	1
alphalrhamnosides	1	1
alphalrhap	3	1
alpham	9	3
alphamacroglobulins	1	1
alphamaltohydrolase	1	1
alphamaltose	4	1
alphamaltotetraose	1	1
alphamaltotriose	1	1
alphamannopyranose	1	1
alphamannosidase	24	6
alphamannoside	1	1
alphamannosidebeta1	2	1
alphamannosylltryptophan	5	3
alphamannosyltransferase	18	3
alphamating	1	1
alphambeta2	10	3
alphamd	1	1
alphamediated	14	1
alphamelanocyte	1	1
alphamelanophore	1	1
alphameric	38	8
alphamerical	26	4
alphametheneoxidizing	1	1
alphamethyl	1	1
alphamethylacylcoa	4	3
alphamethylalanine	1	1
alphamethylbeta	2	1
alphamethyldihydroxyphenylalanine	1	1
alphamethyldopa	18	5
alphamethyleneglutarate	1	1
alphamethylglucosidase	1	1
alphamethylglucoside	1	1
alphamethyll3	1	1
alphamethylphenethylamine	2	1
alphamitochondrial	6	3
alphamonocaprylin	1	1
alphampp	2	1
alphamyosin	1	1
alphan	5	1
alphanacetyldgalactosaminide	1	1
alphanacetyldgalactosaminyltransferase	1	1
alphanacetyldglucosamine1phosphodiester	1	1
alphanacetyldglucosaminide	1	1
alphanacetyldglucosaminyltransferase	2	1
alphanacetylgalactosaminidase	4	3
alphanacetylgalactosaminide	4	3
alphanacetylgalactosaminyltransferase	10	3
alphanacetylglucosaminidase	9	3
alphanacetylglucosaminyl	1	1
alphanacetylglucosaminyltransferase	7	3
alphanacetyllornithine	1	1
alphanacetylneuraminate	4	3
alphanacetylneuraminide	1	1
alphanacetylneuraminyl	7	1
alphanacetylneuraminyl2	10	3
alphanacetyltransferase	6	1
alphanacylaminoacid	1	1
alphanaga	1	1
alphanaos	1	1
alphanaphthol	16	8
alphanaphtholtest	16	4
alphanarabinofuranosidase	1	1
alphanbenzyloxycarbonyllleucine	1	1
alphaneoagarooligosaccharide	6	3
alphaneuraminidase	13	1
alphanmethyltransferase	1	1
alphanpeptidyllglutamate	1	1
alphanpeptidyllglutamine	1	1
alphanphenylacetyllglutamine	1	1
alphanphenylacetyltransferase	1	1
alphanpropionyltransferase	4	3
alphanumeric	250	10
alphanumerical	26	4
alphanumericals	48	3
alphanumericcharacters	9	4
alphanumericdisplay	9	4
alphanumerics	80	9
alphaorionis	14	4
alphaost	1	1
alphaoxidase	1	1
alphaoxidation	4	3
alphaoxo	1	1
alphaoxoacid	1	1
alphaoxoglutarate	17	1
alphaoxoisocaproate	1	1
alphaoxygenase	1	1
alphaparinaric	1	1
alphaparticle	13	7
alphapatchoulene	5	3
alphapdgf	5	1
alphapdgfr	4	1
alphapdgfrplcgamma1pi3kshp2	4	3
alphapdgfrshp2	4	3
alphapeptide	9	1
alphaphenylbetaacetylaethyl	1	1
alphaphenylptolyl	2	1
alphaphosphoglycerate	1	1
alphaphosphoribosyltransferase	1	1
alphaphosphotrehalase	4	3
alphapinene	52	3
alphapineneoxide	5	3
alphaprimase	1	1
alphaprivative	10	7
alphaproteobacteria	12	3
alphapyrone	5	3
alphapyruvate	1	1
alpharadiation	9	4
alpharated	14	3
alpharay	9	4
alphareceptor	16	5
alphareceptors	6	3
alphareductase	4	3
alpharhythm	9	4
alpharibazole	24	3
alpharibazole5	3	1
alpharing	1	1
alphasantalene	5	3
alphasantalol	6	3
alphasantonin	5	3
alphasarcin	1	1
alphasialidase	4	3
alphasialosyl	1	1
alphasialosylhydrolase	1	1
alphasialyl	2	1
alphasnap	1	1
alphasoftware	7	4
alphasubunit	58	3
alphasubunits	1	1
alphasulfoquinovose	1	1
alphasulfoquinovoside	1	1
alphasulfoquinovosyl	2	1
alphasynuclein	28	4
alphaterpineol	1	1
alphatest	7	4
alphathujene	5	3
alphatocopheral	7	4
alphatocopherol	27	3
alphatoxin	1	1
alphatrehalase	4	3
alphatrehalose	21	3
alphatrehalose6phosphate	2	1
alphatrehalosephosphate	14	3
alphatrypsin	1	1
alphatubulin	36	3
alphatubulinllysine	2	1
alphatubulinlysine	1	1
alphatubulintfce	1	1
alphatype	3	1
alphav	106	3
alphavbeta1	10	3
alphavbeta3	108	3
alphavbeta5	14	3
alphavbeta6	15	3
alphavbeta8	10	3
alphavirus	124	9
alphaviruses	120	3
alphawave	15	7
alphax	3	1
alphaxbeta2	10	3
alphaxylo1	1	1
alphaxylosidase	1	1
alphazeacarotene	23	3
alphazingiberene	4	3
alphita	12	3
alphonse	185	7
alphonsebertillon	17	7
alphonsecapone	20	4
alphonso	68	3
alphorn	24	3
alpicola	24	3
alpina	681	7
alpine	2498	9
alpineanemone	16	4
alpineash	12	4
alpineazalea	12	4
alpinebearberry	12	4
alpinebesseya	14	4
alpinecelerypine	14	4
alpineclimbing	9	3
alpineclover	10	4
alpineclubmoss	10	4
alpinecoltsfoot	13	4
alpineenchanter'snightshade	14	4
alpinefir	16	4
alpineglacier	14	4
alpinegold	36	7
alpinegoldenchain	17	4
alpinegoldenrod	10	4
alpinehulsea	12	4
alpineibex	3	3
alpineladyfern	14	4
alpinelift	17	4
alpinemilkvetch	10	4
alpinemouseear	17	4
alpines	12	3
alpinesalamander	16	7
alpinescurvy	25	4
alpinesunflower	15	4
alpinetotara	10	4
alpinetypeofglacier	14	4
alpinewoodsia	18	4
alpinia	524	8
alpiniagalanga	20	7
alpinianutans	3	3
alpiniaofficinalis	17	4
alpiniaofficinarum	23	7
alpiniapurpurata	20	7
alpiniaspeciosa	26	4
alpiniazerumbet	35	7
alpinism	80	8
alpinist	40	9
alpinum	421	7
alpinus	163	7
alpiste	12	3
alpo4	6	3
alpona	12	3
alprazolam	142	9
alps	1904	10
alqa'da	6	3
alqa'dah	24	3
alqa'ida	26	7
alqadah	9	3
alqaddafi	3	3
alqaeda	313	7
alqaeda's	3	1
alqahira	29	7
alqahirah	12	3
alqaida	29	7
alqaly	12	3
alqanoon	14	4
alqassam	35	3
alqassambrigades	3	3
alqayyim	24	3
alqi'dah	12	3
alquerque	28	3
alqur'an	23	7
alr3	2	1
alrahman	6	3
alramli	6	3
alrashid	4	1
alrashidtrust	11	4
already	1497	15
alreadyexisting	6	3
alreadyextracted	1	1
alrekr	24	3
alresford	12	3
alright	80	9
als	404	11
alsace	352	9
alsafa	12	3
alsatia	52	8
alsatian	310	8
alsham	12	3
alsharieat	6	3
alshirqat	12	3
alsi3o10	6	3
alsittah	6	3
also	163188	24
alsobia	125	8
alsobiadianthiflora	17	4
alsoexeed	6	3
alsoextinct	28	3
alsohms	6	3
alsoknownas	11	4
alsophila	233	8
alsophilapometaria	18	7
alsoran	19	7
alsostraightaways	6	3
alston	48	3
alstonia	189	8
alstoniascholaris	27	7
alstroemeria	244	9
alstroemeriaceae	216	8
alstroemeriapelegrina	23	7
alsunnawaljamma	14	4
alsó	3	3
alsófehér	3	3
alt	216	11
alta	60	3
altace	74	8
altai	284	7
altaic	242	9
altaiclanguage	14	4
altaiclanguages	12	3
altaimountains	26	7
altair	140	9
altamirano	48	3
altamont	12	3
altamura	24	3
altan	28	3
altar	444	9
altarboy	7	4
altare	24	3
altarpiece	64	9
altarpieces	48	3
altars	28	3
altarserver	3	3
altarwine	9	4
altawhid	37	7
altay	50	7
altaymountains	14	4
altaz	6	3
altazimuth	56	8
altena	6	3
altenburg	30	3
altenstadt	12	3
altepetl	36	3
alteplase	120	3
alter	870	10
altera	6	3
alterability	24	5
alterable	28	5
alteratie	6	3
alteration	630	10
alterations	288	4
alterative	66	8
alteratives	12	3
altercate	50	6
altercation	48	8
altered	868	12
alterego	24	7
altergott	4	1
altering	379	11
alternansucrase	10	3
alternanthera	240	8
alternantheraphiloxeroides	26	7
alternaria	12	3
alternate	1484	12
alternated	64	3
alternately	420	8
alternatelyarranged	6	3
alternates	36	7
alternating	847	11
alternatingcurrent	24	7
alternatingelectriccurrent	13	4
alternation	290	10
alternationofgenerations	14	7
alternations	2	1
alternative	4332	14
alternativebirth	9	4
alternativebirthing	9	4
alternativecomplementpathway	5	3
alternativeenergy	7	4
alternativelengthening	1	1
alternatively	1606	11
alternativemedicine	11	7
alternativepleading	12	7
alternativerock	12	3
alternatives	304	4
alternator	120	9
alternators	12	3
alterniflora	4	1
alternifolia	133	7
alternifolius	69	7
alters	374	8
alterscape	24	3
althaea	163	8
althaeaofficinalis	6	3
althaia	12	3
althani	24	3
althea	171	9
altheagibson	17	7
altheaofficinalis	17	4
althearosea	17	4
althos	24	3
although	20282	10
alticini	4	1
altilis	56	7
altimeter	54	9
altimetry	12	3
altingiaceae	60	3
altiplano	60	3
altissima	173	7
altissimo	86	8
altissimus	8	3
altitude	1348	9
altitudeazimuth	18	3
altitudes	740	4
altitudesickness	10	7
altitudinal	68	8
altitudinous	14	4
altman	12	3
altnhej	1	1
alto	442	9
altoclef	9	4
altocumulus	115	9
altocumuluscloud	15	7
altogether	455	9
altoist	24	5
alton	75	7
altona	24	3
altonglennmiller	17	4
altoona	90	9
altorelievo	11	4
altorilievo	11	4
altosaxophone	3	3
altosaxophonist	9	4
altostratus	161	9
altostratuscloud	15	7
altrarate	19	3
altreich	12	3
altricial	56	7
altriciality	21	3
altright	2	1
altro	12	3
altroheptulose	1	1
altronate	19	3
altronic	4	1
altruism	184	9
altruist	32	9
altruistic	90	9
altruistically	26	8
altruria	12	3
altstadt	16	3
altterms	1	1
alturl	2	1
altus	12	3
altıyol	12	3
aluco	20	7
alula	202	9
alulae	2	1
alular	26	8
alum	338	9
alumam	24	3
alumbloom	24	5
alumina	242	9
aluminate	136	10
aluminiferous	14	4
aluminise	32	9
aluminium	1778	10
aluminiumbronze	15	7
aluminiumchloride	15	7
aluminiumcopper	8	3
aluminiumfoil	17	7
aluminiumhydroxide	19	7
aluminiumoxide	23	7
aluminiumrich	2	1
aluminize	32	9
aluminosilicate	4	1
aluminous	36	7
aluminum	605	10
aluminumbased	1	1
aluminumbronze	9	4
aluminumbusiness	9	4
aluminumchloride	9	4
aluminumfoil	11	4
aluminumhydroxide	13	4
aluminumindustry	9	4
aluminumoxide	11	4
alummah	47	7
alumna	44	9
alumnae	24	3
alumni	60	3
alumns	24	3
alumnus	94	10
alumroot	153	8
alums	36	3
alundum	74	8
alupent	50	8
alur	12	3
alutor	12	3
alva	87	7
alvar	118	7
alvaraalto	23	7
alvaradoin	20	1
alvarezsaurid	12	3
alvarezsauroidea	12	3
alvars	16	3
alveocystis	8	3
alveolar	781	10
alveolararch	7	4
alveolarartery	15	7
alveolarbed	7	4
alveolarconsonant	16	7
alveolarectasia	7	4
alveolaris	53	7
alveolarization	26	1
alveolarosteitis	1	1
alveolarpoint	11	4
alveolarprocess	21	7
alveolarresorption	7	4
alveolarrhabdomyosarcoma	12	7
alveolarrhabdosarcoma	9	4
alveolarridge	11	4
alveolate	56	9
alveolates	124	3
alveoli	212	6
alveolitis	88	9
alveologenesis	26	1
alveolus	186	11
alverno	12	3
alves	43	7
alvin	97	7
alvinailey	17	7
alvine	20	5
alvoid	6	3
alvvays	12	3
alwahhab	24	3
alwaqi'a	12	3
always	2994	16
alyamani	6	3
alyawarre	12	3
alydar	48	3
alyeska	48	3
alyona	6	3
alysicarpus	24	3
alyssoides	24	3
alysson	12	3
alyssum	226	9
alytes	157	9
alytescisternasi	14	4
alytesobstetricans	17	4
alytidae	80	3
alyxia	12	3
alzahra	16	3
alzate	24	3
alzawahiri	12	3
alzette	36	3
alzheimer	185	11
alzheimer's	120	10
alzheimer'sdisease	35	7
alzheimers	56	10
alıp	6	3
alūlā	12	3
alʻarabiyyah	24	3
alʾislāmiyya	6	3
alʿarabiyyatu	24	3
alḥakīm	2	1
am	1106	11
am1	2	1
am131	6	3
am136	12	3
am147	12	3
am148	6	3
am155	6	3
am2	2	1
am214	4	1
am216	2	1
am223	2	1
am224	6	3
am226	2	1
am228	6	3
am232	6	3
am235	2	1
am239	6	3
am297	6	3
am320	6	3
am363	8	3
am364	2	1
am434	2	1
am437	6	3
am438	6	3
am441	6	3
am82	6	3
am89	2	1
ama	13	4
amab	3	1
amabile	71	7
amabilis	424	7
amabilisfir	20	4
amacrine	90	3
amada	12	3
amadavat	48	8
amadeo	12	3
amadeus	185	7
amadio	12	3
amado	16	3
amaethon	88	8
amager	36	3
amah	112	9
amahatyan	12	3
amain	20	5
amalekite	16	3
amalekites	16	3
amalfi	16	3
amalgam	169	10
amalgamate	82	10
amalgamated	76	10
amalgamating	12	3
amalgamation	204	9
amalgamative	14	4
amalgamator	20	5
amalgams	8	2
amalia	53	7
amalie	28	3
amalthea	22	3
aman	84	3
amana	12	3
amanat	12	3
amanda	26	3
amandava	60	3
amandine	28	7
amandineauroreluciedupin	22	4
amanita	759	9
amanitacaesarea	23	7
amanitaceae	12	3
amanitacitrina	6	3
amanitamappa	14	4
amanitamuscaria	21	7
amanitaphalloides	30	7
amanitarubescens	17	4
amanitaverna	20	7
amanitin	12	3
amano	36	4
amansii	12	3
amantine	36	3
amanuensis	114	10
amar	24	3
amara	236	7
amarante	12	3
amaranth	671	9
amaranthaceae	654	8
amaranthfamily	13	4
amaranthine	54	8
amaranths	76	3
amaranthus	739	8
amaranthusalbus	23	7
amaranthuscaudatus	26	7
amaranthuscruentus	38	7
amaranthusgraecizans	23	7
amaranthushybriduserythrostachys	32	4
amaranthushybridushypochondriacus	32	4
amaranthushypochondriacus	23	7
amaranthusspinosus	20	7
amarantine	12	3
amaravati	24	3
amarbel	20	3
amardian	32	3
amarella	18	5
amarelle	56	8
amaretti	12	3
amaretto	64	9
amargo	24	3
amarilla	24	3
amarillo	104	9
amarna	48	3
amaro	12	3
amaru	68	7
amarum	12	3
amarus	12	3
amaryllidaceae	442	8
amaryllidinae	12	3
amaryllidoideae	16	3
amaryllifolius	12	3
amaryllis	432	10
amaryllisbelladonna	26	7
amaryllisfamily	13	4
amasa	12	3
amass	98	10
amassed	16	4
amastia	74	8
amastigogenesis	10	3
amastigote	4	1
amastigotes	6	1
amata	12	3
amate	24	3
amaterasu	258	9
amaterasuomikami	14	4
amateru	48	3
amateur	662	8
amateurish	38	5
amateurishly	22	4
amateurishness	22	6
amateurism	28	9
amateurs	40	3
amathungulu	36	3
amati	466	9
amative	18	4
amativeness	38	6
amato	6	3
amatory	60	9
amatoxins	4	1
amatungulu	42	8
amauropelta	157	8
amauropeltanoveboracensis	7	3
amaurose	4	1
amaurosis	89	10
amaurosisfugax	3	3
amaurotic	46	7
amayange	4	1
amaze	236	8
amazed	92	9
amazement	54	8
amazia	24	3
amazigh	132	3
amazing	142	9
amazingly	30	5
amazon	1332	9
amazon's	6	3
amazona	108	8
amazonant	14	4
amazonas	12	3
amazonia	24	3
amazonian	149	3
amazonians	12	3
amazonianumbrellabird	3	3
amazonparrot	6	3
amazonriver	20	7
amazons	64	4
amazulu	4	1
ambage	38	8
ambages	28	9
ambagious	34	4
ambarchi	12	3
ambassador	576	8
ambassadorial	28	8
ambassadors	106	4
ambassadorship	28	9
ambassadress	30	10
amber	344	9
amberbell	34	5
amberboa	200	8
amberboamoschata	26	7
amberbrown	6	3
ambercolored	20	3
ambercoloured	2	1
amberfish	24	7
ambergrease	12	3
ambergreen	8	4
